DTXSID_combined,Formula,Mass,Name,NumSpectra
DTXSID9020378,C25H31NO6,441.21514,Detlazacort,3.0
DTXSID9020407,C12H21N2O3PS,304.10105,Diazinon (Dimpylate),3.0
DTXSID9020615,C17H21NO3,287.15214,Etodolac,3.0
DTXSID9020617,C10H12O2,164.08373,Eugenol,3.0
DTXSID9020790,C10H19O7PS,314.05891,Malaoxon,3.0
DTXSID9020956,C6H6AsNO6,262.9411085326,Roxarsone,3.0
DTXSID90209964,C16H24N2O2,276.18378,Norsufentanil,3.0
DTXSID9021136,C19H20N2O2,308.15248,Phenylbutazone,6.0
DTXSID9021138,C6H8N2,108.06875,p-Phenylenediamine,3.0
DTXSID9021184,C21H28O5,360.19367,Prednisolone,1.0
DTXSID9021188,C13H19NO4S,285.10348,Probenecid,6.0
DTXSID9021217,C12H13ClN4,248.08287,Pyrimethamine,3.0
DTXSID9021348,CH4N2S,76.00952,Thiourea,3.0
DTXSID90221126,C8H18NO6PS2,319.03132,Vamidothion sulfone,3.0
DTXSID90223140,C19H27N5,325.2266458983,Dapiprazole,3.0
DTXSID9022524,C13H10N2O4,258.064056823,Thalidomide,2.0
DTXSID9022528,C9H10O3,166.06299,Ethyl 4-hydroxybenzoate,3.0
DTXSID9022570,C21H32N6O3,416.25359,Alfentanil,3.0
DTXSID9022572,C10H12N2O3,208.08479,Allobarbital,3.0
DTXSID9022578,C20H34O5,354.24062,Alprostadil,3.0
DTXSID9022607,C17H19N5,293.16405,Anastrozole,5.0
DTXSID9022651,C10H15N3O5,257.1011706122,Benserazide,3.0
DTXSID9022657,C22H32N2O5,404.23112,Benzquinamide,3.0
DTXSID9022734,C20H31NO3,333.23039,Pentoxyverine,3.0
DTXSID9022786,C26H34FNO5,459.2421014035,Cerivastatin,3.0
DTXSID9022861,C15H23N3O4S,341.1409269751,Ciclacillin,4.0
DTXSID9022865,C12H16N2O3,236.11609,Cyclobarbital,1.0
DTXSID9022942,C20H24N2,292.19395,Dimetindene,3.0
DTXSID9023041,C11H14N2O4,238.09536,Felbamate,3.0
DTXSID9023049,C22H28N2O,336.22016,Fentanyl,3.0
DTXSID9023095,C15H21N3O3S,323.130362289,Gliclazide,6.0
DTXSID9023097,C20H27N5O5S,449.1732897398,Glisoxepid,3.0
DTXSID9023122,C12H16N2O3,236.11609,Hexobarbital,1.0
DTXSID9023172,C9H19N,141.15175,Isometheptene,2.0
DTXSID9023174,C23H33N2O,353.25929,Isopropamide,3.0
DTXSID9023201,C12H9F3N2O2,270.0616121465,Leflunomide,3.0
DTXSID9023205,C19H25NO,283.19361,Levallorphan,3.0
DTXSID9023207,C8H14N2O2,170.10553,Levetiracetam,3.0
DTXSID9023253,C15H21NO2,247.15723,Meperidine (Pethidine),3.0
DTXSID9023257,C12H14N2O2,218.10553,Mephenytoin,6.0
DTXSID9023330,C27H34N2O7,498.2366,Moexipril,3.0
DTXSID9023334,C35H36ClNO3S,585.21044,Montelukast,3.0
DTXSID9023380,C20H26O2,298.19328,Norethisterone,3.0
DTXSID9023388,C17H20N4S,312.14087,Olanzapine,3.0
DTXSID9023411,C24H19NO5,401.126322725,Oxyphenisatin diacetate,3.0
DTXSID9023461,C10H15N,149.12045,Phentermine,3.0
DTXSID9023467,C17H21NO,255.16231,Phenyltoloxamine,3.0
DTXSID9023544,C20H22ClN,311.14408,Pyrrobutamine,3.0
DTXSID9023546,C21H25N3O2S,383.1667477943,Quetiapine,6.0
DTXSID9023548,C10H12ClN3O3S,289.02879,Quinethazone,3.0
DTXSID9023590,C19H22F2N4O3,392.1659969983,Sparfloxacin,3.0
DTXSID9023592,C14H24N2O7,332.15835,Spectinomycin,3.0
DTXSID9023629,C35H42N2O11,666.2788601999,Syrosingopine,3.0
DTXSID9023671,C17H23NO2,273.1728789857,Tilidine,3.0
DTXSID9023675,C4H7NO2S,133.01975,Timonacic,4.0
DTXSID9023679,C9H8ClN5S,253.0188937322,Tizanidine,3.0
DTXSID9023704,C18H19F3N2S,352.1221,Triflupromazine,3.0
DTXSID9023754,C15H14ClNO3,291.06622,Zomepirac,3.0
DTXSID9023756,C18H18ClNOS,331.07976,Zotepine,3.0
DTXSID90237641,C15H12FN3O,269.0964402273,7-Aminonorflunitrazepam (Flunitrazepam-M (noramino-)),3.0
DTXSID9023881,C14H8Cl2N4,302.0126,Clofentezin,3.0
DTXSID9023889,C19H17ClN2O4,372.08768,Quizalofop-ethyl,3.0
DTXSID9023914,C8H16NO5P,237.07661,Dicrotophos (Bidrin),3.0
DTXSID90241627,C10H7N3OS,217.03098,5-Hydroxy-Thiabendazole,3.0
DTXSID9024194,C10H11ClO3,214.03967,MCPP / Mecoprop,3.0
DTXSID90242114,C15H22N2O,246.17321,5-MeO-MiPT / 5-methoxy MiPT,3.0
DTXSID9024304,C17H29NO3S,327.18681,Sethoxydim,3.0
DTXSID9025588,C10H8O2,160.0524294998,6-Methylcoumarin,3.0
DTXSID9026132,C7H8N4O2,180.06473,Theobromine,3.0
DTXSID9026261,C9H15Cl6O4P,427.88391,"TCPP / Tris(1,3-dichloroisopropyl)phosphate",3.0
DTXSID9027025,C18H37NO,283.28751,Stearamide,7.0
DTXSID9029221,C6H3Cl2NO2,190.95408,Clopyralid,1.0
DTXSID9030707,C45H73NO15,867.49802,Solanine,6.0
DTXSID9032113,C16H22ClN3O,307.14514,Tebuconazole(I) (Terbuconazole),3.0
DTXSID9032327,C11H13NO4,223.08446,Bendiocarb,3.0
DTXSID9032329,C14H24NO4PS3,397.06051,Bensulide,3.0
DTXSID9032531,C13H12BrCl2N3O,374.95408,Bromuconazole(I),3.0
DTXSID9032535,C13H16O5,252.09977,Trinexapac-ethyl,3.0
DTXSID9032581,C14H16Cl3NO2,335.02466,Zoxamide,3.0
DTXSID9032614,C12H13ClF3N3O4,355.05467,Fluchloralin,3.0
DTXSID9033923,C13H11Cl2NO2,283.01668,Procymidone,1.0
DTXSID9034282,C8H7ClO3,186.00837,4-CPA / 4-Chlorophenoxyacetic acid,3.0
DTXSID9034573,C15H18N6O6S,410.10085,Ethametsulfuron-methyl,3.0
DTXSID9034650,C13H15ClN6O7S,434.04115,Halosulfuron-methyl,3.0
DTXSID9034816,C7H14NO5P,223.06096,Monocrotophos (Azodrin),3.0
DTXSID9034818,C9H10ClN2O5PS,323.97366,Azamethiphos,3.0
DTXSID90355314,C11H15FN2,194.12193,1-(4-Fluorobenzyl) piperazine (1-(p-Fluorobenzyl) piperazine),3.0
DTXSID9037533,C11H21N5S,255.15177,Dipropetryn,3.0
DTXSID9037612,C12H16N3O3PS,313.065,Triazophos,3.0
DTXSID9040130,C21H26N2O3,354.19434,Yohimbine,6.0
DTXSID9040132,C9H14N5O4P,287.0783404628,Tenofovir,3.0
DTXSID9040265,C11H13F3N4O4,322.08889,Dinitramine,3.0
DTXSID9040556,C22H25F2NO4,405.17516,Nebivolol,2.0
DTXSID9040635,C10H8N2,156.06875,"2,2'-Bipyridyl",3.0
DTXSID9040766,C11H16N2O,192.12626,Tocainide,2.0
DTXSID9041863,C16H18N2O3,286.13174,Difenoxuron,3.0
DTXSID9041990,C11H15N3O2,221.11643,Formetanate,3.0
DTXSID9042203,C13H19N3O6S,345.09946,Nitralin (Planavin),2.0
DTXSID9042469,C6H15O2PS3,245.99718,Thiometon,3.0
DTXSID9042673,C14H10F3NO5,329.0511070379,Nitisinone,3.0
DTXSID90431622,C13H18ClNO2,255.10261,Hydroxybupropion,3.0
DTXSID9043770,C21H29N2O,325.22799,Denatonium,3.0
DTXSID9043774,C33H35N5O5,581.26382,Ergotamine (Ergotamine I),3.0
DTXSID9043853,C6H8ClN7O,229.04789,Amiloride,3.0
DTXSID9043857,C20H18NO4,336.1235830708,Berberine,3.0
DTXSID9044247,C12H24O11,344.1318616109,Lactitol,1.0
DTXSID9045267,C14H12O5,260.06847,Khellin,3.0
DTXSID9045425,C31H44N2O10,604.2996,Dilazep,3.0
DTXSID9045502,C27H36O8,488.24102,Prednicarbate,3.0
DTXSID9045631,C22H18N2,310.146998589,Bifonazole,3.0
DTXSID9045687,C15H20Cl2N2O3,346.0850979397,Raclopride,6.0
DTXSID9045849,C9H5Br2NO,300.8737895892,Broxyquinoline,3.0
DTXSID9046023,C8H8N2O3S,212.0255628669,Zonisamide,6.0
DTXSID90460715,C25H25NO2,371.18853,JWH-081 2-methoxynaphthyl isomer (JWH-267),3.0
DTXSID9046491,C10H15N5O3,253.11749,Penciclovir,3.0
DTXSID9046524,C10H14N2O,178.11061,Nicethamide,3.0
DTXSID9046526,C8H9NO2,151.0633285391,Ethyl nicotinate,3.0
DTXSID9046609,C30H49N9O9,679.3653242304,Thymopentin,5.0
DTXSID9046651,C10H8OS3,239.9737270675,Anetholtrithione,3.0
DTXSID9046782,C22H28O2,324.2089301378,Etonogestrel,3.0
DTXSID9046784,C14H22N6O5,354.1651678577,Valganciclovir,3.0
DTXSID9046786,C22H19N3O4,389.13756,Tadalafil,3.0
DTXSID9046788,C21H29NO2,327.21983,Norelgestromin,3.0
DTXSID9046813,C15H13Cl2N5,333.0548,Robenidine,3.0
DTXSID9046861,C22H26N2O2S,382.1715,Eletriptan,3.0
DTXSID9046944,C9H9Cl2N3O,245.0122673516,Guanfacine,3.0
DTXSID9046948,C21H20N6O,372.1698593047,Aminoquinuride,3.0
DTXSID9047542,C18H16F3NO4,367.10314,Picoxystrobin,3.0
DTXSID9047544,C14H13Cl2N5O4S,417.00653,Metosulam,3.0
DTXSID9048011,C18H21ClN2,300.13933,Chlorcyclizine,3.0
DTXSID9048223,C22H25ClN2OS,400.13761,Clopenthixol (trans),3.0
DTXSID9048354,C6H6O3,126.03169,Phloroglucin,3.0
DTXSID9048437,C20H30NO3,332.22257,Ipratropium,3.0
DTXSID9048481,C22H28NO3,354.20692,Pipenzolate,3.0
DTXSID9048487,C21H20N3,314.16572,Ethidium,3.0
DTXSID9048560,C13H21NO3,239.15214,Isoetarine,3.0
DTXSID9048562,C12H16N2S,220.10342,Morantel,3.0
DTXSID9048691,C38H52N6O7,704.3897480593,Atazanavir,3.0
DTXSID9048693,C11H16N2O3,224.11609,Nifenalol,3.0
DTXSID9048699,C27H42Cl2N2O6,560.2419925084,Chloramphenicol palmitate,3.0
DTXSID9048772,C13H8N2O3S,272.02556,Nitroscanate,1.0
DTXSID9057767,C11H6ClN3O6,310.9945126574,Lodoxamide,2.0
DTXSID9057840,C22H22O4,350.151809191,Dienestrol diacetate,3.0
DTXSID9057925,C20H28ClN3O2,377.187,Pyrimidifen,3.0
DTXSID9057975,C13H9F6N5O4S,445.02794,Tritosulfuron,3.0
DTXSID9057979,C12H14ClN2O3PS,332.01513,Chlorphoxim,3.0
DTXSID9058020,C19H21BrO5,408.05724,Metrafenone,3.0
DTXSID9058076,C10H15O4PS2,294.01494,Fenthion sulfoxide (Mesulfenfos),3.0
DTXSID9058157,C19H31N,273.24565,Fenpropidin,3.0
DTXSID9058230,C14H13ClO5S,328.01722,Sulcotrione,3.0
DTXSID9058492,C19H19ClF3NO5,433.09039,Haloxyfop ethoxyethyl,3.0
DTXSID9058496,C14H18N6O7S,414.09577,Pyrazosulfuron ethyl,3.0
DTXSID9058656,C19H12Cl4N2O5S,519.9221,Sulcofuron,3.0
DTXSID9058810,C9H15BrN2O3,278.0266052602,Acecarbromal,3.0
DTXSID9059620,C16H14N2O6S,362.0572569252,Phthalylsulfacetamide,3.0
DTXSID9062015,C18H37N,267.2926001877,Dectaflur,3.0
DTXSID90640530,C10H14FN,167.11103,2-FMA / 2-Fluoromethamphetamine (2-Fluoromethamfetamine),3.0
DTXSID90658736,C22H25NO2,335.18853,JWH-201,3.0
DTXSID90675807,C15H6D5ClN2O,275.08737,Nordiazepam-d5,3.0
DTXSID90705471,C24H28N2O2,376.21508,Cannabipiperidiethanone,3.0
DTXSID90717796,C24H25N,327.1987,JWH-175,3.0
DTXSID9074430,C8H8O4,168.04226,"DOPAC / 3,4-Dihydroxyphenylacetic acid",1.0
DTXSID9075298,C8H8O3,152.0473441221,"3,4,5,6-Tetrahydrophthalic acid anhydride",3.0
DTXSID9075406,C18H19NO,265.1466642358,N-Desmethyldoxepin (Desmethyl-doxepine),3.0
DTXSID90858931,C16H25NO2,263.18853,Tramadol,3.0
DTXSID90860736,C22H27NO,321.20926,Phenazocine,3.0
DTXSID90860791,C11H15NO2,193.11028,MDMA / Methylendioxymethamphetamine (Methylendioxymethamfetamine),3.0
DTXSID90871625,C14H11N,193.08915,Iminostilbene,3.0
DTXSID90873785,C20H23NO,293.17796,Z-10-Hydroxyamitriptyline,3.0
DTXSID90874338,C12H17BrN2O3,316.042255324,Bromoallylmethylbutylbarbituric acid (Sigmodal),3.0
DTXSID90877864,C15H20O2,232.14633,Alantolactone,5.0
DTXSID90878533,C20H32O2,304.24023,Mesterolone,1.0
DTXSID90881082,C19H19FN2O,310.14814,Norcitalopram,3.0
DTXSID90891323,C25H44N14O8,668.34665,Capreomycin 1A (Capstat),3.0
DTXSID90891944,C20H23NO4,341.16271,Thebacone,3.0
DTXSID90892173,C21H28O2,312.20893,Dextronorgestrel ((+)-Norgestrel),3.0
DTXSID90894096,C23H32O4,372.23006,Hydroxyprogesterone acetate,4.0
DTXSID90894758,C9H12FN,153.09538,4-FA / 4-Fluoroamphetamine (4-Fluoroamfetamine),3.0
DTXSID90897461,C16H21NO3,275.15214,MDPV / Methylenedioxypyrovalerone,3.0
DTXSID90897502,C18H21N,251.1674,2-DPMP / Desoxypipradrol,3.0
DTXSID1023998,C22H19Cl2NO3,415.0742,Cypermethrin,3.0
DTXSID2058253,C21H20Cl2O3,390.07895,Permethrin(II) ((1R)-cis-Permethrin),3.0
DTXSID4037611,C21H20Cl2O3,390.07895,Permethrin(I) ((1R)-trans-Permethrin),3.0
DTXSID4020749,C11H14O3,194.09429,Isobutylparaben,3.0
DTXSID0034855,C19H20F3NO4,383.13444,Fluazifop-P-butyl,3.0
DTXSID0048004,C22H48N,326.37868,Didecyldimethylammonium,3.0
DTXSID0048006,C4H5NO4S,162.99393,Acesulfame (Acesulfame-K),3.0
DTXSID00873791,C22H22N2O7,426.1427,EATC / 4-Epianhydrotetracycline,6.0
DTXSID00880086,C52H72N10O13,1044.52803,Microcystin-YR,18.0
DTXSID00891475,C52H71N7O12,985.51607,Microcystin-LF,18.0
DTXSID1023158,C17H22I3N3O8,776.85409,Iopamidol,9.0
DTXSID1024465,C7H7N3,133.064,2-Aminobenzimidazole,6.0
DTXSID1025302,C18H26O3,290.18819,Octyl methoxycinnamate,3.0
DTXSID1037303,C7HF13O2,363.9769,PFHpA / Perfluoroheptanoic acid,3.0
DTXSID1037484,C14H19NO4,265.13141,Acetochlor OXA (Acetochlor OA),3.0
DTXSID1037486,C14H19NO4,265.13141,Alachlor OXA (Alachlor OA),3.0
DTXSID1038743,C7H7N3,133.064,5-Methylbenzotriazole,6.0
DTXSID1040320,C14H9Cl2NO5,340.98578,Bifenox,3.0
DTXSID10878676,C27H44O,384.33922,Desmosterol (Desmesterol),2.0
DTXSID2021026,C8H18N2O,158.14191,NDBA / N-Nitrosodi-n-butylamine,3.0
DTXSID2021866,C14H26O4,258.18311,Dibutyl adipate,3.0
DTXSID2022753,C14H14N8O4S3,454.03001,Cefazolin,3.0
DTXSID2042436,C14H12O6S,308.03546,Sulisobenzone (Benzophenone-4),3.0
DTXSID20486781,C8H9D5ClN5,220.12516,Atrazine-d5,3.0
DTXSID2052156,C18H18O2,266.13068,Equilenin,3.0
DTXSID3020209,C11H14O3,194.09429,Butyl 4-hydroxybenzoate (Butylparaben),3.0
DTXSID3021986,C12H27O4P,266.1647,TBP / Tributylphosphate,3.0
DTXSID3023184,C18H36N4O11,484.23806,Kanamycin,3.0
DTXSID3023429,C16H18N2O5S,350.09364,Penicillin V (Phenoxymethylpenicillin),6.0
DTXSID3031654,C49H74N10O12,994.54877,Microcystin-LR,18.0
DTXSID3031656,C46H67N7O12,909.48477,Microcystin-LA,15.0
DTXSID3031860,C10HF19O2,513.96732,PFDA / Perfluorodecanoic acid,3.0
DTXSID3031862,C6HF11O2,313.98009,PFHxA / Perfluorohexanoic acid,3.0
DTXSID3031864,C8HF17O3S,499.93749,PFOS / Perfluorooctanesulfonic acid,3.0
DTXSID3032626,C11H15NO2S,225.08235,Methiocarb (Mercaptodimethur),3.0
DTXSID3038852,C13H10N2O3S,274.04121,PBS / Phenylbenzimidazole sulfonic acid,6.0
DTXSID3043811,C2H6N4O,102.05416,Dicyandiamidine (Guanylurea),3.0
DTXSID30873800,C28H35N3O7,525.2475,Virginiamycin M1 (Mikamycin A),3.0
DTXSID30891488,C38H69NO14,763.47181,Clarithromycin-N-oxide,3.0
DTXSID4021056,C4H8N2O2,116.05858,NMor / N-Nitrosomorpholine,3.0
DTXSID4022527,C10H12O3,180.07864,Propyl 4-hydroxybenzoate (Propylparaben),3.0
DTXSID4048696,C12H14N4O3S,294.07866,Sulfaethoxypyridazine,3.0
DTXSID4059916,C4HF7O2,213.98648,PFBA / Perfluorobutanoic acid (Heptafluorobutyric acid),2.0
DTXSID40880085,C49H75N13O12,1037.56581,Microcystin-RR,9.0
DTXSID50167950,C20H30N2O5,378.21547,Neotame,6.0
DTXSID5020449,C4H7Cl2O4P,219.9459,Dichlorvos,3.0
DTXSID5021411,C6H12Cl3O4P,283.95388,TCEP / Tris(2-chloroethyl)phosphate,3.0
DTXSID5021758,C18H39O7P,398.24334,TBEP / Tris(2-butoxyethyl) phosphate,3.0
DTXSID5022853,C19H18ClN3O5S,435.06557,Cloxacillin,3.0
DTXSID5026259,C9H18Cl3O4P,326.00083,TCPP / Tri-(2-chloroisopropyl)phosphate,3.0
DTXSID50274037,C7H7N3,133.064,Tolytriazole (4-Methylbenzotriazole),6.0
DTXSID5030030,C4HF9O3S,299.95027,PFBS / Perfluorobutanesulfonic acid (PFBuS),3.0
DTXSID5032498,C12H7Cl3O2,287.95116,Triclosan,3.0
DTXSID5041306,C13H10O5,246.05282,BP-2 / Benzophenone-2,3.0
DTXSID5045465,C21H41N5O11,539.28026,Apramycin,3.0
DTXSID6020147,C6H5N3,119.04835,BTA / Benzotriazole,6.0
DTXSID6021030,C12H10N2O,198.07931,NDPHA  / Nitrosodiphenylamine,3.0
DTXSID6021032,C6H14N2O,130.11061,NDPA / N-nitroso-di-n-propylamine (Oryzalin metabolite),3.0
DTXSID6022898,C22H30O,310.22967,Desogestrel,5.0
DTXSID6023284,C17H20N2O6S,380.10421,Meticillin,6.0
DTXSID6037483,C14H21NO5S,315.11404,Acetochlor ESA,3.0
DTXSID6037485,C14H21NO5S,315.11404,Alachlor ESA,3.0
DTXSID6062599,C5HF9O2,263.98328,PFPeA / Perfluoropentanoic acid,5.0
DTXSID60891476,C52H71N7O13,1001.51099,Microcystin-LY,18.0
DTXSID7020182,C15H16O2,228.11503,BPA / Bisphenol A,3.0
DTXSID7021029,C2H6N2O,74.04801,NDMA / Nitrosodimethylamine,3.0
DTXSID7040150,C6HF13O3S,399.94388,PFHxS / Perfluorohexanesulfonic acid,3.0
DTXSID7047433,C18H20O2,268.14633,Equilin,3.0
DTXSID70649541,C16H25NO3,279.18344,Tramadol-N-oxide,3.0
DTXSID70891285,C54H72N8O12,1024.52697,Microcystin-LW,18.0
DTXSID80199007,C19H26O3,302.18819,"19-Hydroxy-4-androstene-3,17-dione",3.0
DTXSID8021060,C5H10N2O,114.07931,NPIP / N-Nitrosopiperidine,3.0
DTXSID8021062,C4H8N2O,100.06366,NPYR / N-nitrosopyrrolidine,3.0
DTXSID8022377,C18H24O2,272.17763,17alpha-Estradiol (Alfatradiol),3.0
DTXSID8022406,C13H10O3,214.06299,"DHB / 2,4-Dihydroxybenzophenone (Benzophenone-1)",6.0
DTXSID8023181,C48H74O14,874.50786,Ivermectin B1a,6.0
DTXSID8023557,C8H12N4O5,244.08077,Ribavirin,3.0
DTXSID8026228,C6H15O4P,182.0708,TEP / Triethyl phosphate,3.0
DTXSID8026307,C8H11N,121.08915,"2,6-Xylidine (Lidocaine-M) (Dimethylaniline)",3.0
DTXSID8031863,C9HF17O2,463.97051,PFNA / Perfluorononanoic acid,3.0
DTXSID8031865,C8HF15O2,413.9737,PFOA / Perfluorooctanoic acid,3.0
DTXSID8041030,C17H15ClO4,318.06589,Fenofibric acid,6.0
DTXSID8047553,C11HF21O2,563.96412,PFUnDA / Perfluoroundecanoic acid (PFUnA),3.0
DTXSID8048440,C20H21FN2O,324.16379,Escitalopram,3.0
DTXSID8060371,C13H9NO,195.06841,Acridone,6.0
DTXSID80869455,C17H17ClFN3O3,365.09425,Clinafloxacin,3.0
DTXSID9022360,C14H22O,206.16707,"4-tert-Octylphenol (4-(1,1,3,3-Tetramethylbutyl)phenol)",3.0
DTXSID9022366,C18H24O3,288.17254,Estriol,3.0
DTXSID9022526,C14H12O3,228.07864,Benzylhydroxybenzoate (Benzylparaben),3.0
DTXSID9035753,C11H21NO3,215.15214,Ethyl N-acetyl-N-butyl-ß-alaninate,3.0
DTXSID9044291,C16H28N2O4,312.20491,Oseltamivir,3.0
DTXSID1027633,C73H108O12,1176.78408,Irganox 1010,4.0
DTXSID3067815,C60H87N3O12,1041.62898,Irganox 3125,6.0
DTXSID00904998,C56H84O10,916.60645,Triester analog of Irganox 1010,4.0
DTXSID4062858,C51H97O4P,804.71245,Irganox 1093,10.0
DTXSID0027935,C48H69N3O6,783.51864,Irganox 3114,3.0
DTXSID6027428,C54H78O3,774.5951,Irganox 1330 (Ethanox 330),5.0
DTXSID8027903,C45H69O3P,688.49843,Tris(nonylphenyl)phosphite (Naugard),3.0
DTXSID1070014,C42H72N2O5,684.54412,Tinuvin 144,6.0
DTXSID20893779,C42H63O4P,662.4464,Irgafos 168 Phosphate,8.0
DTXSID5074929,C42H28Cl2N4,658.1691,"BCIM / 2,2-Bis-(2-chlorophenyl)-4,4,5,5-tetraphenyl-1,2-biimidazole",3.0
DTXSID2027969,C42H63O3P,646.45148,Irgafos 168 (Antioxidant 168),2.0
DTXSID7028011,C38H58O6S,642.39541,Irganox 1035 (Fenozan 30),8.0
DTXSID0027985,C40H62O6,638.45464,Irganox 259,3.0
DTXSID5044233,C40H64N2O4,636.48661,Irganox 1098 (Antioxidant 1098),3.0
DTXSID1052662,C33H56N4OS2,588.38955,Irganox 565,3.0
DTXSID0044236,C34H50O8,586.35057,Irganox 245 (Antioxidant 245),3.0
DTXSID6027979,C34H52N2O4,552.39271,Irganox MD 1024 (Antioxidant 1024),3.0
DTXSID8027456,C35H62O3,530.4699,Irganox 1076,5.0
DTXSID8059348,C14H42O7Si7,518.13154,Tetradecamethylcycloheptasiloxane (D7),2.0
DTXSID2026999,C30H58O4S,514.40558,DLTDP / Dilaurylthiodipropionate (Cyanox LTDP),3.0
DTXSID60889156,C30H26O4S2,514.12725,1-(4-((4-Benzoylphenyl)-thio)-phenyl)-2-methyl-2-((4-methylphenyl)-sulfonyl)-1-propan-1-one,6.0
DTXSID0036479,C30H56N2O4,508.42401,"Bis(1,2,2,6,6-pentamethyl-4-piperidinyl) sebacate (Tinuvin 292 component)",3.0
DTXSID1062419,C32H54O4,502.40221,Didodecyl phthalate,8.0
DTXSID0028030,C28H52N2O4,480.39271,Tinuvin 770,5.0
DTXSID7025215,C30H50O4,474.37091,DUP / Diundecyl phthalate,9.0
DTXSID3026512,C28H46O4,446.33961,DDP / Didecyl phthalate,9.0
DTXSID8072879,C25H45N3O3,435.34609,Tinuvin 440,12.0
DTXSID1048205,C26H26N2O2S,430.1715,"BBOT / 2,5-bis(5-tert-Butyl-2-benzoxazolyl)thiophene",6.0
DTXSID1044279,C20H38O7S,422.23382,Docusate hydrogen,3.0
DTXSID4022521,C26H42O4,418.30831,DINP / Diisononylphthalate,5.0
DTXSID9047966,C26H42O4,418.30831,DNP / Dinonyl phthalate,6.0
DTXSID0027721,C30H31N,405.24565,Naugard 445,3.0
DTXSID2026446,C20H34O8,402.22537,ATBC / Tributyl acetylcitrate,6.0
DTXSID3029310,C28H43N,393.33955,Antioxidant S,3.0
DTXSID0027933,C24H38O4,390.27701,DIOP / Diisooctyl phthalate,5.0
DTXSID1021956,C24H38O4,390.27701,DNOP / Dioctyl phthalate,6.0
DTXSID501013164,C21H25N3O4,383.18451,Tinuvin 1130,2.0
DTXSID30869627,C24H32N2O2,380.24638,2-(4-Methylbenzyl)-2-dimethylamino-1-(4-morpholinophenyl)-1-butanone (Keycure 8179),3.0
DTXSID9058654,C27H24O2,380.17763,Bisphenol PH,3.0
DTXSID3060530,C25H31N3,373.2518,LCV / Leucocrystal violet (Leucomethyl green),3.0
DTXSID0020606,C22H42O4,370.30831,DEHA / Di(2-ethylhexyl) adipate,3.0
DTXSID7038864,C25H36O2,368.27153,Antioxidant 425 (Cyanox 425),3.0
DTXSID40940214,C23H28O4,368.19876,Benzyl 2-ethylhexyl phthalate,9.0
DTXSID5044786,C23H30N2O2,366.23073,Irgacure 369 (2-Benzyl-2-dimethylamino-4'-morpholinobutyrophenone),3.0
DTXSID8040779,C22H34O4,362.24571,DHEPP / Diheptyl phthalate (DHP),3.0
DTXSID7027968,C21H42O4,358.30831,Glycerol monostearate (Glyceryl stearate),6.0
DTXSID7029160,C21H42O4,358.30831,1-Stearoylglycerol (1-Monostearin),6.0
DTXSID7059012,C22H30O2S,358.19665,Irganox 1081 (Thioalkofen BP),3.0
DTXSID4038893,C20H24ClN3O,357.16079,"Tinuvin 327 (2,4-Di-tert-butyl-6-(5-chlorobenzotriazol-2-yl) phenol)",3.0
DTXSID70283308,C25H20O2,352.14633,BP-BP / Bisphenol BP,3.0
DTXSID2027886,C22H29N3O,351.23106,Tinuvin 328,3.0
DTXSID4052502,C22H21O2P,348.12792,"TPO / Diphenyl(2,4,6-trimethylbenzoyl)phosphine oxide",6.0
DTXSID7065548,C24H26O2,346.19328,Bisphenol M,3.0
DTXSID0058693,C24H26O2,346.19328,Bisphenol P,3.0
DTXSID80870581,C22H18O4,346.12051,DBZP / Dibenzyl phthalate,6.0
DTXSID4020870,C23H32O2,340.24023,"BKF (Cyanox 2246) (2,2'-methylene-bis(6-tert-butyl-4-methylphenol))",3.0
DTXSID40621591,C21H24O4,340.16746,2-Hydroxy-1-(4-(4-(2-hydroxy-2-methylpropanyl)-benzyl)-phenyl-2-methyl-2-propanone,3.0
DTXSID4026929,C22H43NO,337.33447,Erucamide (Erucic amide),3.0
DTXSID7037717,C15H10F6O2,336.0585,BPAF / Bisphenol AF,3.0
DTXSID6025068,C20H30O4,334.21441,DHP / Dihexyl phthalate (DHXP) (DnHP),6.0
DTXSID1020146,C14H8N2S4,331.95703,MBTS,3.0
DTXSID00891470,C19H38O4,330.27701,Glycerol monopalmitate,6.0
DTXSID5025021,C20H26O4,330.18311,DCHP / Dicyclohexyl phthalate,6.0
DTXSID6044515,C16H26O7,330.16785,Tetraethyleneglycol dimethacrylate,6.0
DTXSID4044296,C17H29O4P,328.18035,Irganox 1425 (Irgastab 2002 component),13.0
DTXSID9027441,C21H26O3,326.18819,Octabenzone,3.0
DTXSID7059014,C21H28N2O,324.22016,"4,4'-Bis-(diethylamino)benzophenone",3.0
DTXSID4052059,C20H25N3O,323.19976,Tinuvin 320,3.0
DTXSID9027522,C20H25N3O,323.19976,Octrizole (Tinuvin 329),3.0
DTXSID3021778,C20H14O4,318.08921,DPhP / Diphenyl phthalate,6.0
DTXSID40868808,C18H21O3P,316.12283,"2,4,6-Trimethylbenzoylphenylphosphinic acid ethyl ester",6.0
DTXSID1041847,C18H34O4,314.24571,Dibutyl sebacate,6.0
DTXSID5059406,C20H40O2,312.30283,Ethyl stearate,3.0
DTXSID5031131,C18H26O4,306.18311,DPP / Dipentyl phthalate,6.0
DTXSID80209236,C18H26O4,306.18311,DIPP / Diisopentyl phthalate,6.0
